,Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements,Month
13,1163843365391200000,https://twitter.com/canadabusiness/status/1163843365391208448,"#YoungEntrepreneurs: Writing a business plan can be a daunting task. Check out @Futurpreneurâ€™s interactive Business Plan Writer, designed to simplify the planning process for you! https://t.co/FnWXDXjblc
resources/start-up-business-planning/
tips-tools/business-plan-writer/ https://t.co/IhS0MbM8ln",2019-08-20 16:00 +0000,4455,48,0.0107744107744107,4,0,11,8,11,1,12,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
14,1163841044959689984,https://twitter.com/canadabusiness/status/1163841044959698944,"Attention ðŸ‡¨ðŸ‡¦ businesses: You now have access to #ExploreIP, an online platform where you can search for #intellectualproperty held by the #GoC and Canadian universities. https://t.co/yiyjZEvDzy https://t.co/u1Kc3nj7kx",2019-08-20 15:51 +0000,7383,69,0.00934579439252336,6,0,10,12,17,2,21,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
15,1163476990965530112,https://twitter.com/canadabusiness/status/1163476990965538819,"#DYK that 1869 was the first year that Canadian #businesses could incorporate in any industry? Today, you can also incorporate online, and itâ€™s faster and simpler than ever! ðŸ’» https://t.co/hLkWb6UOpS 
 #cdnbiz https://t.co/qBDVhU2z9T",2019-08-19 15:45 +0000,3234,26,0.00803957946815089,3,1,7,1,7,0,2,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
16,1163451356826530048,https://twitter.com/canadabusiness/status/1163451356826537987,"#DYK Canadian #businesses have access to over 1.5 billion customers worldwide ðŸŒŽ? Today, Minister Ng announced an investment to help #smallbiz grow through #trade and #export opportunities. https://t.co/dbS5xZzwAA",2019-08-19 14:03 +0000,10469,98,0.00936097048428694,20,2,30,16,2,4,7,0,0,0,0,0,0,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
17,1162027437057880064,https://twitter.com/canadabusiness/status/1162027437057880072,"ATTN, #youngentrepreneurs! If youâ€™re looking to take your #sidehustle to the next level or you want to start a new #business, you may be eligible for one of @Futurpreneurâ€™s programs. Check them out â˜ï¸ï¸ https://t.co/skUCdUkYma",2019-08-15 15:45 +0000,2644,36,0.0136157337367624,1,16,6,4,3,0,6,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
18,1162026117223630080,https://twitter.com/canadabusiness/status/1162026117223636997,Minister Ng announces @FedDevOntario investment in Everest Clinical Research https://t.co/ksXedvPtXO,2019-08-15 15:39 +0000,3583,5,0.00139547864917666,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
19,1161693119970249984,https://twitter.com/canadabusiness/status/1161693119970254849,#DYK that federal incorporation in Canada has been around for 150 years? Find out if itâ€™s right for your #Cdnbiz: https://t.co/44hS2yKHJP https://t.co/knNaV6xLRs,2019-08-14 17:36 +0000,3162,16,0.00506008855154965,2,0,2,1,3,1,1,0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
20,1161345208673600000,https://twitter.com/canadabusiness/status/1161345208673603585,"#Entrepreneurs: Do you know the 10 Cs of global ðŸŒŽ  competitiveness? https://t.co/qk05zejDaB 
#BizTipTuesday https://t.co/tk5fNb1Ndc",2019-08-13 18:34 +0000,3552,37,0.0104166666666666,2,0,8,1,13,1,7,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
21,1161327942414269952,https://twitter.com/canadabusiness/status/1161327942414274561,Let your customers know their data is safe with you. Find out how your business can be certified by CyberSecure Canada. https://t.co/kCe7sXYghQ #cybersecurity https://t.co/k42dKgfKlj,2019-08-13 17:25 +0000,5647,57,0.0100938551443244,4,0,7,4,22,1,16,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
22,1160976638865230080,https://twitter.com/canadabusiness/status/1160976638865235968,"Are you a ðŸ‡¨ðŸ‡¦ #entrepreneur looking for valuable #intellectualproperty? Check out #ExploreIP, a free online marketplace where you can find #IP held by the #GoC and Canadian universities: https://t.co/rRdk3EIjIK #IPStrategy https://t.co/ykRJFTdux4",2019-08-12 18:09 +0000,14886,104,0.00698643020287518,12,0,21,11,23,14,11,0,0,0,0,0,0,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aug
